ticker,call_date,transcript_path,positive,negative,neutral,return_1d,return_5d
GOOGL,2018-07-23,data\raw\data\transcripts\GOOGL\2018-Jul-23-GOOGL.txt,0.29185423254966736,0.033654119819402695,0.6744916439056396,0.0389347872678778,0.01572250412945575
GOOGL,2018-10-25,data\raw\data\transcripts\GOOGL\2018-Oct-25-GOOGL.txt,0.25211846828460693,0.029578283429145813,0.7183032035827637,-0.017977745319761596,-0.01595700830208846
GOOGL,2019-04-29,data\raw\data\transcripts\GOOGL\2019-Apr-29-GOOGL.txt,0.2805938720703125,0.05764027312397957,0.6617659330368042,-0.0750191921437624,-0.07926230672466117
GOOGL,2019-02-04,data\raw\data\transcripts\GOOGL\2019-Feb-04-GOOGL.txt,0.31206920742988586,0.05065160244703293,0.6372791528701782,0.009155170582612504,-0.034430764717881646
GOOGL,2019-07-25,data\raw\data\transcripts\GOOGL\2019-Jul-25-GOOGL.txt,0.2643137276172638,0.02858431078493595,0.7071018218994141,0.09620230315102951,0.06676408642315024
GOOGL,2019-10-28,data\raw\data\transcripts\GOOGL\2019-Oct-28-GOOGL.txt,0.24475698173046112,0.04019736126065254,0.7150456309318542,-0.02197072174756365,0.0004886416639542368
GOOGL,2020-04-28,data\raw\data\transcripts\GOOGL\2020-Apr-28-GOOGL.txt,0.23137927055358887,0.11384626477956772,0.6547744870185852,0.08891040643304904,0.09445961815698278
GOOGL,2020-02-03,data\raw\data\transcripts\GOOGL\2020-Feb-03-GOOGL.txt,0.2814956605434418,0.05723981186747551,0.6612645983695984,-0.02508418936540846,0.017577362688502518
GOOGL,2020-07-30,data\raw\data\transcripts\GOOGL\2020-Jul-30-GOOGL.txt,0.24004358053207397,0.10609054565429688,0.6538659334182739,-0.03277502314061986,-0.021724263878117767
INTC,2016-04-19,data\raw\data\transcripts\INTC\2016-Apr-19-INTC.txt,0.18411938846111298,0.1320420801639557,0.6838384866714478,0.012658329429993342,-0.006329051154107979
